year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
03,10,UNC Wilmington,0,1,1,0,0
03,10,Xavier,1,5,3,2,2
03,10,Troy,0,0,0,0,0
03,10,Michigan St.,3,0,0,1,1
03,10,Colorado,0,1,1,0,0
03,10,Florida,1,2,2,3,5
03,10,Sam Houston St.,0,0,0,0,0
03,10,Arizona,3,4,4,4,4
03,10,Vermont,0,0,0,0,0
03,10,Cincinnati,0,0,0,1,1
03,10,Gonzaga,1,1,1,0,0
03,10,Notre Dame,2,1,1,1,1
03,10,Milwaukee,0,0,0,0,0
03,10,Illinois,1,2,2,2,2
03,10,Western Kentucky,0,0,0,0,0
03,10,Creighton,0,1,1,1,1
03,10,Central Michigan,1,0,0,0,0
03,10,Duke,2,2,2,2,2
03,10,Colorado St.,0,0,0,0,0
03,10,Memphis,0,3,3,1,1
03,10,Arizona St.,1,0,0,0,0
03,10,Kansas,5,1,1,3,3
03,10,Utah St.,0,0,0,0,0
03,10,Kentucky,3,6,6,6,6
03,10,IUPUI,0,0,0,0,0
03,10,Oregon,0,0,0,0,0
03,10,Utah,1,1,1,1,1
03,10,Wisconsin,2,1,1,2,2
03,10,Weber St.,0,0,0,0,0
03,10,Dayton,0,2,2,1,1
03,10,Tulsa,1,0,0,0,0
03,10,Missouri,1,1,1,1,1
03,10,Southern Illinois,0,0,0,0,0
03,10,Marquette,4,2,2,2,2
03,10,Holy Cross,0,0,0,0,0
03,10,Indiana,1,0,0,0,0
03,10,Alabama,0,1,1,1,1
03,10,Pittsburgh,2,3,3,3,3
03,10,Wagner,0,0,0,0,0
03,11,Oklahoma,3,3,2,5,4
03,11,South Carolina St.,0,0,0,0,0
03,11,California,1,1,1,1,1
03,11,North Carolina St.,0,0,0,0,0
03,11,Mississippi St.,0,0,0,1,2
03,11,Butler,2,1,1,0,0
03,11,Louisville,1,2,3,2,1
03,11,Austin Peay,0,0,0,0,0
03,11,Oklahoma St.,1,0,0,1,1
03,11,Penn,0,1,1,0,0
03,11,Syracuse,6,2,2,2,2
03,11,Manhattan,0,0,0,0,0
03,11,Saint Joseph's,0,5,4,1,3
03,11,Auburn,2,0,0,0,0
03,11,Wake Forest,1,1,1,3,1
03,11,East Tennessee St.,0,0,0,0,0
03,11,Texas,4,4,2,4,3
03,11,UNC Asheville,0,0,0,0,0
03,11,LSU,0,1,1,1,1
03,11,Purdue,1,0,0,0,0
03,11,Connecticut,2,1,1,2,2
03,11,BYU,0,0,0,0,0
